ui_ssp,ui_year,ui_tech,ui_subtype,ui_feature,ui_is_ccs,ui_cooling_type,ui_capacity_factor,fname,fpath,ssp,tech,subtype,feature,is_ccs,cooling_type,cap_factor
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,24cf,gridcerf_solar_csp_centralized_dry-hybrid_24cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_24cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,24cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,26cf,gridcerf_solar_csp_centralized_dry-hybrid_26cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_26cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,26cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,28cf,gridcerf_solar_csp_centralized_recirculating_28cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_28cf.tif,ssp3,solar,csp centralized,--,--,recirculating,28cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,24cf,gridcerf_solar_csp_centralized_recirculating_24cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_24cf.tif,ssp3,solar,csp centralized,--,--,recirculating,24cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,26cf,gridcerf_solar_csp_centralized_recirculating_26cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_26cf.tif,ssp3,solar,csp centralized,--,--,recirculating,26cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,28cf,gridcerf_solar_csp_centralized_dry-hybrid_28cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_28cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,28cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,46cf,gridcerf_solar_csp_centralized_recirculating_46cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_46cf.tif,ssp3,solar,csp centralized,--,--,recirculating,46cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,36cf,gridcerf_solar_csp_centralized_dry-hybrid_36cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_36cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,36cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,34cf,gridcerf_solar_csp_centralized_dry-hybrid_34cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_34cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,34cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,44cf,gridcerf_solar_csp_centralized_recirculating_44cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_44cf.tif,ssp3,solar,csp centralized,--,--,recirculating,44cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,38cf,gridcerf_solar_csp_centralized_recirculating_38cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_38cf.tif,ssp3,solar,csp centralized,--,--,recirculating,38cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,40cf,gridcerf_solar_csp_centralized_recirculating_40cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_40cf.tif,ssp3,solar,csp centralized,--,--,recirculating,40cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,30cf,gridcerf_solar_csp_centralized_dry-hybrid_30cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_30cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,30cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Dry-Hybrid,32cf,gridcerf_solar_csp_centralized_dry-hybrid_32cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_dry-hybrid_32cf.tif,ssp3,solar,csp centralized,--,--,dry-hybrid,32cf
SSP3 - 'A Rocky Road',2090,Solar,Concentrating Solar Power (CSP) Centralized,--,--,Recirculating,42cf,gridcerf_solar_csp_centralized_recirculating_42cf.tif,ssp3/2090/solar_csp/gridcerf_solar_csp_centralized_recirculating_42cf.tif,ssp3,solar,csp centralized,--,--,recirculating,42cf
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combustion Turbine (CT),--,No,No Cooling,--,gridcerf_refinedliquids_turbine_no-ccs_no-cooling.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_turbine_no-ccs_no-cooling.tif,ssp3,refinedliquids,turbine,--,no-ccs,no-cooling,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,Yes,Dry,--,gridcerf_refinedliquids_cc_ccs_dry.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_ccs_dry.tif,ssp3,refinedliquids,cc,--,ccs,dry,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,No,Dry,--,gridcerf_refinedliquids_cc_no-ccs_dry.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_no-ccs_dry.tif,ssp3,refinedliquids,cc,--,no-ccs,dry,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,Yes,Once-through,--,gridcerf_refinedliquids_cc_ccs_oncethrough.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_ccs_oncethrough.tif,ssp3,refinedliquids,cc,--,ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,No,Recirculating-Seawater,--,gridcerf_refinedliquids_cc_no-ccs_recirculating-seawater.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_no-ccs_recirculating-seawater.tif,ssp3,refinedliquids,cc,--,no-ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,Yes,Recirculating-Seawater,--,gridcerf_refinedliquids_cc_ccs_recirculating-seawater.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_ccs_recirculating-seawater.tif,ssp3,refinedliquids,cc,--,ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,No,Once-through,--,gridcerf_refinedliquids_cc_no-ccs_oncethrough.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_no-ccs_oncethrough.tif,ssp3,refinedliquids,cc,--,no-ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,No,Recirculating,--,gridcerf_refinedliquids_cc_no-ccs_recirculating.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_no-ccs_recirculating.tif,ssp3,refinedliquids,cc,--,no-ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Refined Liquids,Combined Cycle (CC),--,Yes,Recirculating,--,gridcerf_refinedliquids_cc_ccs_recirculating.tif,ssp3/2090/refinedliquids/gridcerf_refinedliquids_cc_ccs_recirculating.tif,ssp3,refinedliquids,cc,--,ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,No,Once-through,--,gridcerf_coal_conventional_no-ccs_oncethrough.tif,ssp3/2090/coal/gridcerf_coal_conventional_no-ccs_oncethrough.tif,ssp3,coal,conventional,--,no-ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,No,Dry,--,gridcerf_coal_igcc_no-ccs_dry.tif,ssp3/2090/coal/gridcerf_coal_igcc_no-ccs_dry.tif,ssp3,coal,igcc,--,no-ccs,dry,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,Yes,Dry,--,gridcerf_coal_igcc_ccs_dry.tif,ssp3/2090/coal/gridcerf_coal_igcc_ccs_dry.tif,ssp3,coal,igcc,--,ccs,dry,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,Yes,Recirculating,--,gridcerf_coal_igcc_ccs_recirculating.tif,ssp3/2090/coal/gridcerf_coal_igcc_ccs_recirculating.tif,ssp3,coal,igcc,--,ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,No,Dry,--,gridcerf_coal_conventional_no-ccs_dry.tif,ssp3/2090/coal/gridcerf_coal_conventional_no-ccs_dry.tif,ssp3,coal,conventional,--,no-ccs,dry,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,No,Recirculating,--,gridcerf_coal_igcc_no-ccs_recirculating.tif,ssp3/2090/coal/gridcerf_coal_igcc_no-ccs_recirculating.tif,ssp3,coal,igcc,--,no-ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,No,Recirculating-Seawater,--,gridcerf_coal_igcc_no-ccs_recirculating-seawater.tif,ssp3/2090/coal/gridcerf_coal_igcc_no-ccs_recirculating-seawater.tif,ssp3,coal,igcc,--,no-ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,Yes,Dry,--,gridcerf_coal_conventional_ccs_dry.tif,ssp3/2090/coal/gridcerf_coal_conventional_ccs_dry.tif,ssp3,coal,conventional,--,ccs,dry,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,No,Pond,--,gridcerf_coal_conventional_no-ccs_pond.tif,ssp3/2090/coal/gridcerf_coal_conventional_no-ccs_pond.tif,ssp3,coal,conventional,--,no-ccs,pond,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,Yes,Recirculating,--,gridcerf_coal_conventional_ccs_recirculating.tif,ssp3/2090/coal/gridcerf_coal_conventional_ccs_recirculating.tif,ssp3,coal,conventional,--,ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,Yes,Once-through,--,gridcerf_coal_conventional_ccs_oncethrough.tif,ssp3/2090/coal/gridcerf_coal_conventional_ccs_oncethrough.tif,ssp3,coal,conventional,--,ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,No,Recirculating,--,gridcerf_coal_conventional_no-ccs_recirculating.tif,ssp3/2090/coal/gridcerf_coal_conventional_no-ccs_recirculating.tif,ssp3,coal,conventional,--,no-ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,Yes,Recirculating-Seawater,--,gridcerf_coal_igcc_ccs_recirculating-seawater.tif,ssp3/2090/coal/gridcerf_coal_igcc_ccs_recirculating-seawater.tif,ssp3,coal,igcc,--,ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,No,Recirculating-Seawater,--,gridcerf_coal_conventional_no-ccs_recirculating-seawater.tif,ssp3/2090/coal/gridcerf_coal_conventional_no-ccs_recirculating-seawater.tif,ssp3,coal,conventional,--,no-ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Coal,Conventional,--,Yes,Recirculating-Seawater,--,gridcerf_coal_conventional_ccs_recirculating-seawater.tif,ssp3/2090/coal/gridcerf_coal_conventional_ccs_recirculating-seawater.tif,ssp3,coal,conventional,--,ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,Yes,Once-through,--,gridcerf_coal_igcc_ccs_oncethrough.tif,ssp3/2090/coal/gridcerf_coal_igcc_ccs_oncethrough.tif,ssp3,coal,igcc,--,ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Coal,Integrated Gasification Combined Cycle (IGCC),--,No,Once-through,--,gridcerf_coal_igcc_no-ccs_oncethrough.tif,ssp3/2090/coal/gridcerf_coal_igcc_no-ccs_oncethrough.tif,ssp3,coal,igcc,--,no-ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,Yes,Recirculating-Seawater,--,gridcerf_biomass_igcc_ccs_recirculating-seawater.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_ccs_recirculating-seawater.tif,ssp3,biomass,igcc,--,ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,No,Once-through,--,gridcerf_biomass_igcc_no-ccs_oncethrough.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_no-ccs_oncethrough.tif,ssp3,biomass,igcc,--,no-ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,Yes,Dry,--,gridcerf_biomass_igcc_ccs_dry.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_ccs_dry.tif,ssp3,biomass,igcc,--,ccs,dry,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,Yes,Recirculating,--,gridcerf_biomass_igcc_ccs_recirculating.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_ccs_recirculating.tif,ssp3,biomass,igcc,--,ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,Yes,Recirculating-Seawater,--,gridcerf_biomass_conventional_ccs_recirculating-seawater.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_ccs_recirculating-seawater.tif,ssp3,biomass,conventional,--,ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,Yes,Dry,--,gridcerf_biomass_conventional_ccs_dry.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_ccs_dry.tif,ssp3,biomass,conventional,--,ccs,dry,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,No,Dry,--,gridcerf_biomass_conventional_no-ccs_dry.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_no-ccs_dry.tif,ssp3,biomass,conventional,--,no-ccs,dry,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,No,Once-through,--,gridcerf_biomass_conventional_no-ccs_oncethrough.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_no-ccs_oncethrough.tif,ssp3,biomass,conventional,--,no-ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,Yes,Recirculating,--,gridcerf_biomass_conventional_ccs_recirculating.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_ccs_recirculating.tif,ssp3,biomass,conventional,--,ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,No,Recirculating,--,gridcerf_biomass_conventional_no-ccs_recirculating.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_no-ccs_recirculating.tif,ssp3,biomass,conventional,--,no-ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,Yes,Once-through,--,gridcerf_biomass_igcc_ccs_oncethrough.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_ccs_oncethrough.tif,ssp3,biomass,igcc,--,ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,No,Recirculating-Seawater,--,gridcerf_biomass_igcc_no-ccs_recirculating-seawater.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_no-ccs_recirculating-seawater.tif,ssp3,biomass,igcc,--,no-ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,No,Recirculating,--,gridcerf_biomass_igcc_no-ccs_recirculating.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_no-ccs_recirculating.tif,ssp3,biomass,igcc,--,no-ccs,recirculating,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,No,Recirculating-Seawater,--,gridcerf_biomass_conventional_no-ccs_recirculating-seawater.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_no-ccs_recirculating-seawater.tif,ssp3,biomass,conventional,--,no-ccs,recirculating-seawater,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,Yes,Once-through,--,gridcerf_biomass_conventional_ccs_oncethrough.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_ccs_oncethrough.tif,ssp3,biomass,conventional,--,ccs,oncethrough,--
SSP3 - 'A Rocky Road',2090,Biomass,Integrated Gasification Combined Cycle (IGCC),--,No,Dry,--,gridcerf_biomass_igcc_no-ccs_dry.tif,ssp3/2090/biomass/gridcerf_biomass_igcc_no-ccs_dry.tif,ssp3,biomass,igcc,--,no-ccs,dry,--
SSP3 - 'A Rocky Road',2090,Biomass,Conventional,--,No,Pond,--,gridcerf_biomass_conventional_no-ccs_pond.tif,ssp3/2090/biomass/gridcerf_biomass_conventional_no-ccs_pond.tif,ssp3,biomass,conventional,--,no-ccs,pond,--
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,40cf,gridcerf_wind_offshore_hubheight140_no-cooling_40cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_40cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,40cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,35cf,gridcerf_wind_offshore_hubheight160_no-cooling_35cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_35cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,35cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,50cf,gridcerf_wind_offshore_hubheight160_no-cooling_50cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_50cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,50cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,25cf,gridcerf_wind_offshore_hubheight140_no-cooling_25cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_25cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,25cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,60cf,gridcerf_wind_offshore_hubheight140_no-cooling_60cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_60cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,60cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,45cf,gridcerf_wind_offshore_hubheight100_no-cooling_45cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_45cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,45cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,40cf,gridcerf_wind_offshore_hubheight100_no-cooling_40cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_40cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,40cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,55cf,gridcerf_wind_offshore_hubheight160_no-cooling_55cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_55cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,55cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,45cf,gridcerf_wind_offshore_hubheight140_no-cooling_45cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_45cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,45cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,30cf,gridcerf_wind_offshore_hubheight160_no-cooling_30cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_30cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,30cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,60cf,gridcerf_wind_offshore_hubheight100_no-cooling_60cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_60cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,60cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,25cf,gridcerf_wind_offshore_hubheight100_no-cooling_25cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_25cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,25cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,30cf,gridcerf_wind_offshore_hubheight100_no-cooling_30cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_30cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,30cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,60cf,gridcerf_wind_offshore_hubheight160_no-cooling_60cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_60cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,60cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,25cf,gridcerf_wind_offshore_hubheight160_no-cooling_25cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_25cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,25cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,50cf,gridcerf_wind_offshore_hubheight140_no-cooling_50cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_50cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,50cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,35cf,gridcerf_wind_offshore_hubheight140_no-cooling_35cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_35cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,35cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,40cf,gridcerf_wind_offshore_hubheight160_no-cooling_40cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_40cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,40cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,55cf,gridcerf_wind_offshore_hubheight100_no-cooling_55cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_55cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,55cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,50cf,gridcerf_wind_offshore_hubheight100_no-cooling_50cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_50cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,50cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,30cf,gridcerf_wind_offshore_hubheight140_no-cooling_30cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_30cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,30cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 160 meters (m),--,No Cooling,45cf,gridcerf_wind_offshore_hubheight160_no-cooling_45cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight160_no-cooling_45cf.tif,ssp3,wind,offshore,hubheight160,--,no-cooling,45cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 140 meters (m),--,No Cooling,55cf,gridcerf_wind_offshore_hubheight140_no-cooling_55cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight140_no-cooling_55cf.tif,ssp3,wind,offshore,hubheight140,--,no-cooling,55cf
SSP3 - 'A Rocky Road',2065,Wind,Offshore,Hub Height 100 meters (m),--,No Cooling,35cf,gridcerf_wind_offshore_hubheight100_no-cooling_35cf.tif,ssp3/2065/wind_offshore/gridcerf_wind_offshore_hubheight100_no-cooling_35cf.tif,ssp3,wind,offshore,hubheight100,--,no-cooling,35cf
SSP3 - 'A Rocky Road',2065,Solar,Photovoltaic (PV) Centralized,--,--,No Cooling,18cf,gridcerf_solar_pv_centralized_no-cooling_18cf.tif,ssp3/2065/solar/gridcerf_solar_pv_centralized_no-cooling_18cf.tif,ssp3,solar,pv centralized,--,--,no-cooling,18cf
SSP3 - 'A Rocky Road',2065,Solar,Photovoltaic (PV) Centralized,--,--,No Cooling,8cf,gridcerf_solar_pv_centralized_no-cooling_8cf.tif,ssp3/2065/solar/gridcerf_solar_pv_centralized_no-cooling_8cf.tif,ssp3,solar,pv centralized,--,--,no-cooling,8cf
SSP3 - 'A Rocky Road',2065,Solar,Photovoltaic (PV) Centralized,--,--,No Cooling,6cf,gridcerf_solar_pv_centralized_no-cooling_6cf.tif,ssp3/2065/solar/gridcerf_solar_pv_centralized_no-cooling_6cf.tif,ssp3,solar,pv centralized,--,--,no-cooling,6cf
