Latitude,Longitude,IsFeasible,Angle
-714934.1706999999,-1385115.2280000001,0.0,0
-713934.1706999999,-1385115.2280000001,0.0,0
-712934.1706999999,-1385115.2280000001,0.0,0
-706934.1706999999,-1385115.2280000001,0.0,0
-351934.1706999999,-1385115.2280000001,0.0,0
-350934.1706999999,-1385115.2280000001,0.0,0
-349934.1706999999,-1385115.2280000001,0.0,0
-348934.1706999999,-1385115.2280000001,0.0,0
-347934.1706999999,-1385115.2280000001,0.0,0
-346934.1706999999,-1385115.2280000001,0.0,0
-345934.1706999999,-1385115.2280000001,0.0,0
-344934.1706999999,-1385115.2280000001,0.0,0
-343934.1706999999,-1385115.2280000001,0.0,0
-342934.1706999999,-1385115.2280000001,0.0,0
-1377934.1707,-1384115.2280000001,0.0,0
-1125934.1707,-1384115.2280000001,0.0,0
-1124934.1707,-1384115.2280000001,0.0,0
-1123934.1707,-1384115.2280000001,0.0,0
-714934.1706999999,-1384115.2280000001,0.0,0
-713934.1706999999,-1384115.2280000001,0.0,0
-712934.1706999999,-1384115.2280000001,0.0,0
-711934.1706999999,-1384115.2280000001,0.0,0
-353934.1706999999,-1384115.2280000001,0.0,0
-352934.1706999999,-1384115.2280000001,0.0,0
-351934.1706999999,-1384115.2280000001,0.0,0
-350934.1706999999,-1384115.2280000001,0.0,0
-349934.1706999999,-1384115.2280000001,0.0,0
-348934.1706999999,-1384115.2280000001,0.0,0
-347934.1706999999,-1384115.2280000001,0.0,0
-346934.1706999999,-1384115.2280000001,0.0,0
-345934.1706999999,-1384115.2280000001,0.0,0
-344934.1706999999,-1384115.2280000001,0.0,0
-343934.1706999999,-1384115.2280000001,0.0,0
377065.8293000001,-1384115.2280000001,0.0,0
-1125934.1707,-1383115.2280000001,0.0,0
-1124934.1707,-1383115.2280000001,0.0,0
-714934.1706999999,-1383115.2280000001,0.0,0
-711934.1706999999,-1383115.2280000001,0.0,0
-709934.1706999999,-1383115.2280000001,0.0,0
-707934.1706999999,-1383115.2280000001,0.0,0
-706934.1706999999,-1383115.2280000001,0.0,0
-353934.1706999999,-1383115.2280000001,0.0,0
-352934.1706999999,-1383115.2280000001,0.0,0
-351934.1706999999,-1383115.2280000001,0.0,0
-350934.1706999999,-1383115.2280000001,0.0,0
-349934.1706999999,-1383115.2280000001,0.0,0
-348934.1706999999,-1383115.2280000001,0.0,0
-347934.1706999999,-1383115.2280000001,0.0,0
-346934.1706999999,-1383115.2280000001,0.0,0
-345934.1706999999,-1383115.2280000001,0.0,0
-344934.1706999999,-1383115.2280000001,0.0,0
372065.8293000001,-1383115.2280000001,0.0,0
-1125934.1707,-1382115.2280000001,0.0,0
-714934.1706999999,-1382115.2280000001,0.0,0
-713934.1706999999,-1382115.2280000001,0.0,0
-712934.1706999999,-1382115.2280000001,0.0,0
-711934.1706999999,-1382115.2280000001,0.0,0
-710934.1706999999,-1382115.2280000001,0.0,0
-709934.1706999999,-1382115.2280000001,0.0,0
-707934.1706999999,-1382115.2280000001,0.0,0
-706934.1706999999,-1382115.2280000001,0.0,0
-353934.1706999999,-1382115.2280000001,0.0,0
-352934.1706999999,-1382115.2280000001,0.0,0
-351934.1706999999,-1382115.2280000001,0.0,0
-350934.1706999999,-1382115.2280000001,0.0,0
-349934.1706999999,-1382115.2280000001,0.0,0
-348934.1706999999,-1382115.2280000001,0.0,0
-347934.1706999999,-1382115.2280000001,0.0,0
-346934.1706999999,-1382115.2280000001,0.0,0
-715934.1706999999,-1381115.2280000001,0.0,0
-714934.1706999999,-1381115.2280000001,0.0,0
-713934.1706999999,-1381115.2280000001,0.0,0
-712934.1706999999,-1381115.2280000001,0.0,0
-711934.1706999999,-1381115.2280000001,0.0,0
-710934.1706999999,-1381115.2280000001,0.0,0
-709934.1706999999,-1381115.2280000001,0.0,0
-708934.1706999999,-1381115.2280000001,0.0,0
-707934.1706999999,-1381115.2280000001,0.0,0
-706934.1706999999,-1381115.2280000001,0.0,0
-356934.1706999999,-1381115.2280000001,0.0,0
-355934.1706999999,-1381115.2280000001,0.0,0
-354934.1706999999,-1381115.2280000001,0.0,0
-353934.1706999999,-1381115.2280000001,0.0,0
-350934.1706999999,-1381115.2280000001,0.0,0
-349934.1706999999,-1381115.2280000001,0.0,0
-348934.1706999999,-1381115.2280000001,0.0,0
-347934.1706999999,-1381115.2280000001,0.0,0
-1374934.1707,-1380115.2280000001,0.0,0
-1366934.1707,-1380115.2280000001,0.0,0
-715934.1706999999,-1380115.2280000001,0.0,0
-714934.1706999999,-1380115.2280000001,0.0,0
-713934.1706999999,-1380115.2280000001,0.0,0
-712934.1706999999,-1380115.2280000001,0.0,0
-711934.1706999999,-1380115.2280000001,0.0,0
-710934.1706999999,-1380115.2280000001,0.0,0
-709934.1706999999,-1380115.2280000001,0.0,0
-708934.1706999999,-1380115.2280000001,0.0,0
-707934.1706999999,-1380115.2280000001,0.0,0
-706934.1706999999,-1380115.2280000001,0.0,0
-360934.1706999999,-1380115.2280000001,0.0,0
-359934.1706999999,-1380115.2280000001,0.0,0
-358934.1706999999,-1380115.2280000001,0.0,0
-357934.1706999999,-1380115.2280000001,0.0,0
-356934.1706999999,-1380115.2280000001,0.0,0
-355934.1706999999,-1380115.2280000001,0.0,0
-1373934.1707,-1379115.2280000001,0.0,0
-1368934.1707,-1379115.2280000001,0.0,0
-1367934.1707,-1379115.2280000001,0.0,0
-1366934.1707,-1379115.2280000001,0.0,0
-1365934.1707,-1379115.2280000001,0.0,0
-1364934.1707,-1379115.2280000001,0.0,0
-1363934.1707,-1379115.2280000001,0.0,0
-1362934.1707,-1379115.2280000001,0.0,0
-715934.1706999999,-1379115.2280000001,0.0,0
-714934.1706999999,-1379115.2280000001,0.0,0
-713934.1706999999,-1379115.2280000001,0.0,0
-712934.1706999999,-1379115.2280000001,0.0,0
-711934.1706999999,-1379115.2280000001,0.0,0
-710934.1706999999,-1379115.2280000001,0.0,0
-709934.1706999999,-1379115.2280000001,0.0,0
-708934.1706999999,-1379115.2280000001,0.0,0
-707934.1706999999,-1379115.2280000001,0.0,0
-706934.1706999999,-1379115.2280000001,0.0,0
-360934.1706999999,-1379115.2280000001,0.0,0
-359934.1706999999,-1379115.2280000001,0.0,0
-358934.1706999999,-1379115.2280000001,0.0,0
-357934.1706999999,-1379115.2280000001,0.0,0
-348934.1706999999,-1379115.2280000001,0.0,0
-347934.1706999999,-1379115.2280000001,0.0,0
-346934.1706999999,-1379115.2280000001,0.0,0
-345934.1706999999,-1379115.2280000001,0.0,0
-1368934.1707,-1378115.2280000001,0.0,0
-1364934.1707,-1378115.2280000001,0.0,0
-1363934.1707,-1378115.2280000001,0.0,0
-1362934.1707,-1378115.2280000001,0.0,0
-1361934.1707,-1378115.2280000001,0.0,0
-1360934.1707,-1378115.2280000001,0.0,0
-1357934.1707,-1378115.2280000001,0.0,0
-1356934.1707,-1378115.2280000001,0.0,0
-708934.1706999999,-1378115.2280000001,0.0,0
-707934.1706999999,-1378115.2280000001,0.0,0
-706934.1706999999,-1378115.2280000001,0.0,0
-360934.1706999999,-1378115.2280000001,0.0,0
-359934.1706999999,-1378115.2280000001,0.0,0
-346934.1706999999,-1378115.2280000001,0.0,0
-345934.1706999999,-1378115.2280000001,0.0,0
-344934.1706999999,-1378115.2280000001,0.0,0
-1368934.1707,-1377115.2280000001,0.0,0
-1362934.1707,-1377115.2280000001,0.0,0
-1361934.1707,-1377115.2280000001,0.0,0
-1360934.1707,-1377115.2280000001,0.0,0
-1359934.1707,-1377115.2280000001,0.0,0
-1358934.1707,-1377115.2280000001,0.0,0
-1357934.1707,-1377115.2280000001,0.0,0
-1356934.1707,-1377115.2280000001,0.0,0
-361934.1706999999,-1377115.2280000001,0.0,0
-360934.1706999999,-1377115.2280000001,0.0,0
-346934.1706999999,-1377115.2280000001,0.0,0
-345934.1706999999,-1377115.2280000001,0.0,0
-1369934.1707,-1376115.2280000001,0.0,0
-1360934.1707,-1376115.2280000001,0.0,0
-1359934.1707,-1376115.2280000001,0.0,0
-1358934.1707,-1376115.2280000001,0.0,0
-1357934.1707,-1376115.2280000001,0.0,0
-1356934.1707,-1376115.2280000001,0.0,0
-1354934.1707,-1376115.2280000001,0.0,0
-362934.1706999999,-1376115.2280000001,0.0,0
-361934.1706999999,-1376115.2280000001,0.0,0
-1357934.1707,-1375115.2280000001,0.0,0
-1356934.1707,-1375115.2280000001,0.0,0
-1355934.1707,-1375115.2280000001,0.0,0
-366934.1706999999,-1375115.2280000001,0.0,0
-362934.1706999999,-1375115.2280000001,0.0,0
-361934.1706999999,-1375115.2280000001,0.0,0
-1361934.1707,-1374115.2280000001,0.0,0
-1357934.1707,-1374115.2280000001,0.0,0
-1355934.1707,-1374115.2280000001,0.0,0
-1354934.1707,-1374115.2280000001,0.0,0
-366934.1706999999,-1374115.2280000001,0.0,0
-365934.1706999999,-1374115.2280000001,0.0,0
-364934.1706999999,-1374115.2280000001,0.0,0
-363934.1706999999,-1374115.2280000001,0.0,0
-360934.1706999999,-1374115.2280000001,0.0,0
-348934.1706999999,-1374115.2280000001,0.0,0
-1357934.1707,-1373115.2280000001,0.0,0
-1356934.1707,-1373115.2280000001,0.0,0
-1355934.1707,-1373115.2280000001,0.0,0
-1354934.1707,-1373115.2280000001,0.0,0
-1353934.1707,-1373115.2280000001,0.0,0
-368934.1706999999,-1373115.2280000001,0.0,0
-367934.1706999999,-1373115.2280000001,0.0,0
-366934.1706999999,-1373115.2280000001,0.0,0
-365934.1706999999,-1373115.2280000001,0.0,0
-364934.1706999999,-1373115.2280000001,0.0,0
-363934.1706999999,-1373115.2280000001,0.0,0
-348934.1706999999,-1373115.2280000001,0.0,0
-1357934.1707,-1372115.2280000001,0.0,0
-1356934.1707,-1372115.2280000001,0.0,0
-1355934.1707,-1372115.2280000001,0.0,0
-1354934.1707,-1372115.2280000001,0.0,0
-1353934.1707,-1372115.2280000001,0.0,0
-1325934.1707,-1372115.2280000001,0.0,0
-1324934.1707,-1372115.2280000001,0.0,0
-367934.1706999999,-1372115.2280000001,0.0,0
-366934.1706999999,-1372115.2280000001,0.0,0
-365934.1706999999,-1372115.2280000001,0.0,0
-364934.1706999999,-1372115.2280000001,0.0,0
-363934.1706999999,-1372115.2280000001,0.0,0
-362934.1706999999,-1372115.2280000001,0.0,0
-1357934.1707,-1371115.2280000001,0.0,0
-1356934.1707,-1371115.2280000001,0.0,0
-1355934.1707,-1371115.2280000001,0.0,0
-1328934.1707,-1371115.2280000001,0.0,0
-1326934.1707,-1371115.2280000001,0.0,0
-1325934.1707,-1371115.2280000001,0.0,0
-366934.1706999999,-1371115.2280000001,0.0,0
-365934.1706999999,-1371115.2280000001,0.0,0
-364934.1706999999,-1371115.2280000001,0.0,0
-363934.1706999999,-1371115.2280000001,0.0,0
-362934.1706999999,-1371115.2280000001,0.0,0
-349934.1706999999,-1371115.2280000001,0.0,0
-1356934.1707,-1370115.2280000001,0.0,0
-1355934.1707,-1370115.2280000001,0.0,0
-1354934.1707,-1370115.2280000001,0.0,0
-1353934.1707,-1370115.2280000001,0.0,0
-1352934.1707,-1370115.2280000001,0.0,0
-1351934.1707,-1370115.2280000001,0.0,0
-1326934.1707,-1370115.2280000001,0.0,0
-1325934.1707,-1370115.2280000001,0.0,0
-1324934.1707,-1370115.2280000001,0.0,0
-369934.1706999999,-1370115.2280000001,0.0,0
-367934.1706999999,-1370115.2280000001,0.0,0
-366934.1706999999,-1370115.2280000001,0.0,0
-365934.1706999999,-1370115.2280000001,0.0,0
-364934.1706999999,-1370115.2280000001,0.0,0
-363934.1706999999,-1370115.2280000001,0.0,0
-362934.1706999999,-1370115.2280000001,0.0,0
-267934.1706999999,-1370115.2280000001,0.0,0
402065.8293000001,-1370115.2280000001,0.0,0
-1356934.1707,-1369115.2280000001,0.0,0
-1353934.1707,-1369115.2280000001,0.0,0
-1352934.1707,-1369115.2280000001,0.0,0
-1351934.1707,-1369115.2280000001,0.0,0
-1325934.1707,-1369115.2280000001,0.0,0
-1324934.1707,-1369115.2280000001,0.0,0
-1322934.1707,-1369115.2280000001,0.0,0
-367934.1706999999,-1369115.2280000001,0.0,0
-366934.1706999999,-1369115.2280000001,0.0,0
-365934.1706999999,-1369115.2280000001,0.0,0
-364934.1706999999,-1369115.2280000001,0.0,0
-363934.1706999999,-1369115.2280000001,0.0,0
-362934.1706999999,-1369115.2280000001,0.0,0
-344934.1706999999,-1369115.2280000001,0.0,0
-267934.1706999999,-1369115.2280000001,0.0,0
-266934.1706999999,-1369115.2280000001,0.0,0
400065.8293000001,-1369115.2280000001,0.0,0
401065.8293000001,-1369115.2280000001,0.0,0
402065.8293000001,-1369115.2280000001,0.0,0
413065.8293000001,-1369115.2280000001,0.0,0
414065.8293000001,-1369115.2280000001,0.0,0
415065.8293000001,-1369115.2280000001,0.0,0
-1352934.1707,-1368115.2280000001,0.0,0
-1346934.1707,-1368115.2280000001,0.0,0
-1324934.1707,-1368115.2280000001,0.0,0
-1320934.1707,-1368115.2280000001,0.0,0
-367934.1706999999,-1368115.2280000001,0.0,0
-366934.1706999999,-1368115.2280000001,0.0,0
-365934.1706999999,-1368115.2280000001,0.0,0
-364934.1706999999,-1368115.2280000001,0.0,0
-363934.1706999999,-1368115.2280000001,0.0,0
-362934.1706999999,-1368115.2280000001,0.0,0
-342934.1706999999,-1368115.2280000001,0.0,0
-267934.1706999999,-1368115.2280000001,0.0,0
401065.8293000001,-1368115.2280000001,0.0,0
402065.8293000001,-1368115.2280000001,0.0,0
403065.8293000001,-1368115.2280000001,0.0,0
412065.8293000001,-1368115.2280000001,0.0,0
413065.8293000001,-1368115.2280000001,0.0,0
414065.8293000001,-1368115.2280000001,0.0,0
415065.8293000001,-1368115.2280000001,0.0,0
-1348934.1707,-1367115.2280000001,0.0,0
-1347934.1707,-1367115.2280000001,0.0,0
-796934.1706999999,-1367115.2280000001,0.0,0
-795934.1706999999,-1367115.2280000001,0.0,0
-368934.1706999999,-1367115.2280000001,0.0,0
-367934.1706999999,-1367115.2280000001,0.0,0
-366934.1706999999,-1367115.2280000001,0.0,0
-365934.1706999999,-1367115.2280000001,0.0,0
-364934.1706999999,-1367115.2280000001,0.0,0
-363934.1706999999,-1367115.2280000001,0.0,0
-347934.1706999999,-1367115.2280000001,0.0,0
-346934.1706999999,-1367115.2280000001,0.0,0
-269934.1706999999,-1367115.2280000001,0.0,0
403065.8293000001,-1367115.2280000001,0.0,0
411065.8293000001,-1367115.2280000001,0.0,0
412065.8293000001,-1367115.2280000001,0.0,0
413065.8293000001,-1367115.2280000001,0.0,0
414065.8293000001,-1367115.2280000001,0.0,0
415065.8293000001,-1367115.2280000001,0.0,0
-1322934.1707,-1366115.2280000001,0.0,0
-1317934.1707,-1366115.2280000001,0.0,0
-796934.1706999999,-1366115.2280000001,0.0,0
-795934.1706999999,-1366115.2280000001,0.0,0
-794934.1706999999,-1366115.2280000001,0.0,0
-793934.1706999999,-1366115.2280000001,0.0,0
-369934.1706999999,-1366115.2280000001,0.0,0
-368934.1706999999,-1366115.2280000001,0.0,0
-367934.1706999999,-1366115.2280000001,0.0,0
-366934.1706999999,-1366115.2280000001,0.0,0
-365934.1706999999,-1366115.2280000001,0.0,0
-364934.1706999999,-1366115.2280000001,0.0,0
-337934.1706999999,-1366115.2280000001,0.0,0
342065.8293000001,-1366115.2280000001,0.0,0
414065.8293000001,-1366115.2280000001,0.0,0
-1321934.1707,-1365115.2280000001,0.0,0
-1320934.1707,-1365115.2280000001,0.0,0
-1319934.1707,-1365115.2280000001,0.0,0
-1318934.1707,-1365115.2280000001,0.0,0
-1317934.1707,-1365115.2280000001,0.0,0
-797934.1706999999,-1365115.2280000001,0.0,0
-796934.1706999999,-1365115.2280000001,0.0,0
-795934.1706999999,-1365115.2280000001,0.0,0
-794934.1706999999,-1365115.2280000001,0.0,0
-793934.1706999999,-1365115.2280000001,0.0,0
-792934.1706999999,-1365115.2280000001,0.0,0
-366934.1706999999,-1365115.2280000001,0.0,0
-340934.1706999999,-1365115.2280000001,0.0,0
-339934.1706999999,-1365115.2280000001,0.0,0
-338934.1706999999,-1365115.2280000001,0.0,0
-337934.1706999999,-1365115.2280000001,0.0,0
-336934.1706999999,-1365115.2280000001,0.0,0
-335934.1706999999,-1365115.2280000001,0.0,0
-262934.1706999999,-1365115.2280000001,0.0,0
-261934.1706999999,-1365115.2280000001,0.0,0
344065.8293000001,-1365115.2280000001,0.0,0
346065.8293000001,-1365115.2280000001,0.0,0
400065.8293000001,-1365115.2280000001,0.0,0
-1322934.1707,-1364115.2280000001,0.0,0
-1321934.1707,-1364115.2280000001,0.0,0
-1320934.1707,-1364115.2280000001,0.0,0
-1319934.1707,-1364115.2280000001,0.0,0
-1318934.1707,-1364115.2280000001,0.0,0
-1317934.1707,-1364115.2280000001,0.0,0
-1316934.1707,-1364115.2280000001,0.0,0
-1315934.1707,-1364115.2280000001,0.0,0
-797934.1706999999,-1364115.2280000001,0.0,0
-796934.1706999999,-1364115.2280000001,0.0,0
-795934.1706999999,-1364115.2280000001,0.0,0
-794934.1706999999,-1364115.2280000001,0.0,0
-793934.1706999999,-1364115.2280000001,0.0,0
-792934.1706999999,-1364115.2280000001,0.0,0
-791934.1706999999,-1364115.2280000001,0.0,0
-346934.1706999999,-1364115.2280000001,0.0,0
-341934.1706999999,-1364115.2280000001,0.0,0
-340934.1706999999,-1364115.2280000001,0.0,0
-339934.1706999999,-1364115.2280000001,0.0,0
-338934.1706999999,-1364115.2280000001,0.0,0
-337934.1706999999,-1364115.2280000001,0.0,0
-336934.1706999999,-1364115.2280000001,0.0,0
-272934.1706999999,-1364115.2280000001,0.0,0
-264934.1706999999,-1364115.2280000001,0.0,0
-263934.1706999999,-1364115.2280000001,0.0,0
342065.8293000001,-1364115.2280000001,0.0,0
343065.8293000001,-1364115.2280000001,0.0,0
344065.8293000001,-1364115.2280000001,0.0,0
345065.8293000001,-1364115.2280000001,0.0,0
346065.8293000001,-1364115.2280000001,0.0,0
398065.8293000001,-1364115.2280000001,0.0,0
399065.8293000001,-1364115.2280000001,0.0,0
400065.8293000001,-1364115.2280000001,0.0,0
401065.8293000001,-1364115.2280000001,0.0,0
402065.8293000001,-1364115.2280000001,0.0,0
-1321934.1707,-1363115.2280000001,0.0,0
-1320934.1707,-1363115.2280000001,0.0,0
-1319934.1707,-1363115.2280000001,0.0,0
-1317934.1707,-1363115.2280000001,0.0,0
-1316934.1707,-1363115.2280000001,0.0,0
-1315934.1707,-1363115.2280000001,0.0,0
-1304934.1707,-1363115.2280000001,0.0,0
-797934.1706999999,-1363115.2280000001,0.0,0
-796934.1706999999,-1363115.2280000001,0.0,0
-795934.1706999999,-1363115.2280000001,0.0,0
-794934.1706999999,-1363115.2280000001,0.0,0
-793934.1706999999,-1363115.2280000001,0.0,0
-792934.1706999999,-1363115.2280000001,0.0,0
-791934.1706999999,-1363115.2280000001,0.0,0
-340934.1706999999,-1363115.2280000001,0.0,0
-339934.1706999999,-1363115.2280000001,0.0,0
-338934.1706999999,-1363115.2280000001,0.0,0
-337934.1706999999,-1363115.2280000001,0.0,0
-336934.1706999999,-1363115.2280000001,0.0,0
-335934.1706999999,-1363115.2280000001,0.0,0
-334934.1706999999,-1363115.2280000001,0.0,0
-333934.1706999999,-1363115.2280000001,0.0,0
-274934.1706999999,-1363115.2280000001,0.0,0
-273934.1706999999,-1363115.2280000001,0.0,0
-265934.1706999999,-1363115.2280000001,0.0,0
-264934.1706999999,-1363115.2280000001,0.0,0
-260934.1706999999,-1363115.2280000001,0.0,0
342065.8293000001,-1363115.2280000001,0.0,0
343065.8293000001,-1363115.2280000001,0.0,0
344065.8293000001,-1363115.2280000001,0.0,0
345065.8293000001,-1363115.2280000001,0.0,0
346065.8293000001,-1363115.2280000001,0.0,0
398065.8293000001,-1363115.2280000001,0.0,0
399065.8293000001,-1363115.2280000001,0.0,0
400065.8293000001,-1363115.2280000001,0.0,0
401065.8293000001,-1363115.2280000001,0.0,0
402065.8293000001,-1363115.2280000001,0.0,0
-1316934.1707,-1362115.2280000001,0.0,0
-1315934.1707,-1362115.2280000001,0.0,0
-1314934.1707,-1362115.2280000001,0.0,0
-797934.1706999999,-1362115.2280000001,0.0,0
-796934.1706999999,-1362115.2280000001,0.0,0
-795934.1706999999,-1362115.2280000001,0.0,0
-794934.1706999999,-1362115.2280000001,0.0,0
-793934.1706999999,-1362115.2280000001,0.0,0
-792934.1706999999,-1362115.2280000001,0.0,0
-791934.1706999999,-1362115.2280000001,0.0,0
-342934.1706999999,-1362115.2280000001,0.0,0
-341934.1706999999,-1362115.2280000001,0.0,0
-340934.1706999999,-1362115.2280000001,0.0,0
-339934.1706999999,-1362115.2280000001,0.0,0
-338934.1706999999,-1362115.2280000001,0.0,0
-337934.1706999999,-1362115.2280000001,0.0,0
-334934.1706999999,-1362115.2280000001,0.0,0
-333934.1706999999,-1362115.2280000001,0.0,0
-274934.1706999999,-1362115.2280000001,0.0,0
-269934.1706999999,-1362115.2280000001,0.0,0
-265934.1706999999,-1362115.2280000001,0.0,0
342065.8293000001,-1362115.2280000001,0.0,0
343065.8293000001,-1362115.2280000001,0.0,0
344065.8293000001,-1362115.2280000001,0.0,0
345065.8293000001,-1362115.2280000001,0.0,0
346065.8293000001,-1362115.2280000001,0.0,0
397065.8293000001,-1362115.2280000001,0.0,0
398065.8293000001,-1362115.2280000001,0.0,0
399065.8293000001,-1362115.2280000001,0.0,0
400065.8293000001,-1362115.2280000001,0.0,0
413065.8293000001,-1362115.2280000001,0.0,0
414065.8293000001,-1362115.2280000001,0.0,0
-1320934.1707,-1361115.2280000001,0.0,0
-1319934.1707,-1361115.2280000001,0.0,0
-1317934.1707,-1361115.2280000001,0.0,0
-797934.1706999999,-1361115.2280000001,0.0,0
-796934.1706999999,-1361115.2280000001,0.0,0
-795934.1706999999,-1361115.2280000001,0.0,0
-793934.1706999999,-1361115.2280000001,0.0,0
-792934.1706999999,-1361115.2280000001,0.0,0
-791934.1706999999,-1361115.2280000001,0.0,0
-342934.1706999999,-1361115.2280000001,0.0,0
-341934.1706999999,-1361115.2280000001,0.0,0
-340934.1706999999,-1361115.2280000001,0.0,0
-339934.1706999999,-1361115.2280000001,0.0,0
-338934.1706999999,-1361115.2280000001,0.0,0
-337934.1706999999,-1361115.2280000001,0.0,0
-333934.1706999999,-1361115.2280000001,0.0,0
-269934.1706999999,-1361115.2280000001,0.0,0
343065.8293000001,-1361115.2280000001,0.0,0
344065.8293000001,-1361115.2280000001,0.0,0
412065.8293000001,-1361115.2280000001,0.0,0
413065.8293000001,-1361115.2280000001,0.0,0
414065.8293000001,-1361115.2280000001,0.0,0
417065.8293000001,-1361115.2280000001,0.0,0
418065.8293000001,-1361115.2280000001,0.0,0
-1320934.1707,-1360115.2280000001,0.0,0
-1318934.1707,-1360115.2280000001,0.0,0
-1317934.1707,-1360115.2280000001,0.0,0
-797934.1706999999,-1360115.2280000001,0.0,0
-796934.1706999999,-1360115.2280000001,0.0,0
-795934.1706999999,-1360115.2280000001,0.0,0
-794934.1706999999,-1360115.2280000001,0.0,0
-793934.1706999999,-1360115.2280000001,0.0,0
-792934.1706999999,-1360115.2280000001,0.0,0
-791934.1706999999,-1360115.2280000001,0.0,0
-790934.1706999999,-1360115.2280000001,0.0,0
-342934.1706999999,-1360115.2280000001,0.0,0
-341934.1706999999,-1360115.2280000001,0.0,0
-340934.1706999999,-1360115.2280000001,0.0,0
-339934.1706999999,-1360115.2280000001,0.0,0
-338934.1706999999,-1360115.2280000001,0.0,0
-337934.1706999999,-1360115.2280000001,0.0,0
-333934.1706999999,-1360115.2280000001,0.0,0
-270934.1706999999,-1360115.2280000001,0.0,0
-269934.1706999999,-1360115.2280000001,0.0,0
-268934.1706999999,-1360115.2280000001,0.0,0
158065.8293000001,-1360115.2280000001,0.0,0
159065.8293000001,-1360115.2280000001,0.0,0
343065.8293000001,-1360115.2280000001,0.0,0
413065.8293000001,-1360115.2280000001,0.0,0
414065.8293000001,-1360115.2280000001,0.0,0
417065.8293000001,-1360115.2280000001,0.0,0
-795934.1706999999,-1359115.2280000001,0.0,0
-794934.1706999999,-1359115.2280000001,0.0,0
-793934.1706999999,-1359115.2280000001,0.0,0
-792934.1706999999,-1359115.2280000001,0.0,0
-791934.1706999999,-1359115.2280000001,0.0,0
-341934.1706999999,-1359115.2280000001,0.0,0
-340934.1706999999,-1359115.2280000001,0.0,0
-339934.1706999999,-1359115.2280000001,0.0,0
-337934.1706999999,-1359115.2280000001,0.0,0
-336934.1706999999,-1359115.2280000001,0.0,0
-335934.1706999999,-1359115.2280000001,0.0,0
-334934.1706999999,-1359115.2280000001,0.0,0
-333934.1706999999,-1359115.2280000001,0.0,0
-269934.1706999999,-1359115.2280000001,0.0,0
-794934.1706999999,-1358115.2280000001,0.0,0
-793934.1706999999,-1358115.2280000001,0.0,0
-792934.1706999999,-1358115.2280000001,0.0,0
-341934.1706999999,-1358115.2280000001,0.0,0
-339934.1706999999,-1358115.2280000001,0.0,0
-336934.1706999999,-1358115.2280000001,0.0,0
-335934.1706999999,-1358115.2280000001,0.0,0
-333934.1706999999,-1358115.2280000001,0.0,0
-1350934.1707,-1357115.2280000001,0.0,0
-809934.1706999999,-1357115.2280000001,0.0,0
-808934.1706999999,-1357115.2280000001,0.0,0
-807934.1706999999,-1357115.2280000001,0.0,0
-806934.1706999999,-1357115.2280000001,0.0,0
-805934.1706999999,-1357115.2280000001,0.0,0
-804934.1706999999,-1357115.2280000001,0.0,0
-803934.1706999999,-1357115.2280000001,0.0,0
-336934.1706999999,-1357115.2280000001,0.0,0
-334934.1706999999,-1357115.2280000001,0.0,0
-333934.1706999999,-1357115.2280000001,0.0,0
159065.8293000001,-1357115.2280000001,0.0,0
160065.8293000001,-1357115.2280000001,0.0,0
161065.8293000001,-1357115.2280000001,0.0,0
-811934.1706999999,-1356115.2280000001,0.0,0
-810934.1706999999,-1356115.2280000001,0.0,0
-809934.1706999999,-1356115.2280000001,0.0,0
-808934.1706999999,-1356115.2280000001,0.0,0
-807934.1706999999,-1356115.2280000001,0.0,0
-806934.1706999999,-1356115.2280000001,0.0,0
-805934.1706999999,-1356115.2280000001,0.0,0
-804934.1706999999,-1356115.2280000001,0.0,0
-803934.1706999999,-1356115.2280000001,0.0,0
-802934.1706999999,-1356115.2280000001,0.0,0
-336934.1706999999,-1356115.2280000001,0.0,0
156065.8293000001,-1356115.2280000001,0.0,0
157065.8293000001,-1356115.2280000001,0.0,0
158065.8293000001,-1356115.2280000001,0.0,0
159065.8293000001,-1356115.2280000001,0.0,0
160065.8293000001,-1356115.2280000001,0.0,0
161065.8293000001,-1356115.2280000001,0.0,0
162065.8293000001,-1356115.2280000001,0.0,0
-812934.1706999999,-1355115.2280000001,0.0,0
-811934.1706999999,-1355115.2280000001,0.0,0
-810934.1706999999,-1355115.2280000001,0.0,0
-809934.1706999999,-1355115.2280000001,0.0,0
-808934.1706999999,-1355115.2280000001,0.0,0
-807934.1706999999,-1355115.2280000001,0.0,0
-806934.1706999999,-1355115.2280000001,0.0,0
-805934.1706999999,-1355115.2280000001,0.0,0
-804934.1706999999,-1355115.2280000001,0.0,0
-803934.1706999999,-1355115.2280000001,0.0,0
-802934.1706999999,-1355115.2280000001,0.0,0
-801934.1706999999,-1355115.2280000001,0.0,0
-336934.1706999999,-1355115.2280000001,0.0,0
-335934.1706999999,-1355115.2280000001,0.0,0
156065.8293000001,-1355115.2280000001,0.0,0
157065.8293000001,-1355115.2280000001,0.0,0
158065.8293000001,-1355115.2280000001,0.0,0
159065.8293000001,-1355115.2280000001,0.0,0
160065.8293000001,-1355115.2280000001,0.0,0
161065.8293000001,-1355115.2280000001,0.0,0
162065.8293000001,-1355115.2280000001,0.0,0
